sample	contig	qlen	ref	sstart	send	host_genus	host_species
B1_6_months	k141_4684_phage234_1673_16198_14_0.61	14526	B30_12_months__137838_Clostridium_neonatale__k141_72542	8526	23052	Clostridium	Clostridium neonatale
B1_6_months	k141_4684_phage234_1673_16198_14_0.61	14526	B19_12_months__137838_Clostridium_neonatale__k141_53820	91206	105731	Clostridium	Clostridium neonatale
B1_6_months	k141_4684_phage234_1673_16198_14_0.61	14526	B15_6_months__137838_Clostridium_neonatale__k141_10743	31820	17295	Clostridium	Clostridium neonatale
B1_6_months	k141_4684_phage234_1673_16198_14_0.61	14526	B5_12_months__137838_Clostridium_neonatale__k141_69464	8547	23073	Clostridium	Clostridium neonatale
B1_6_months	k141_4684_phage234_1673_16198_14_0.61	14526	B37_6_months__137838_Clostridium_neonatale__k141_23628	41351	55875	Clostridium	Clostridium neonatale
B1_6_months	k141_4684_phage234_1673_16198_14_0.61	14526	B29_6_months__137838_Clostridium_neonatale__k141_13689	15425	901	Clostridium	Clostridium neonatale
B1_6_months	k141_4684_phage234_1673_16198_14_0.61	14526	B12_6_months__137838_Clostridium_neonatale__k141_11460	41351	55875	Clostridium	Clostridium neonatale
B1_6_months	k141_4684_phage234_1673_16198_14_0.61	14526	B30_6_months__137838_Clostridium_neonatale__k141_15103	15442	917	Clostridium	Clostridium neonatale
B1_6_months	k141_4684_phage234_1673_16198_14_0.61	14526	B2_1_month__137838_Clostridium_neonatale__k141_28070	15735	1210	Clostridium	Clostridium neonatale
B1_6_months	k141_5494	15863	B1_6_months__1280_Staphylococcus_aureus__k141_5494	1	15863	Staphylococcus	Staphylococcus aureus
B1_6_months	k141_6638	10306	B19_6_months__137838_Clostridium_neonatale__k141_40997	3588	13841	Clostridium	Clostridium neonatale
B1_6_months	k141_6638	10306	B13_12_months__137838_Clostridium_neonatale__k141_20078	11530	1277	Clostridium	Clostridium neonatale
B1_6_months	k141_6638	10306	B30_6_months__137838_Clostridium_neonatale__k141_38427	23	10280	Clostridium	Clostridium neonatale
B1_6_months	k141_6638	10306	B12_6_months__137838_Clostridium_neonatale__k141_16105	10809	556	Clostridium	Clostridium neonatale
B1_6_months	k141_6638	10306	B32_12_months__137838_Clostridium_neonatale__k141_99117	11592	1339	Clostridium	Clostridium neonatale
B1_6_months	k141_6638	10306	B37_6_months__137838_Clostridium_neonatale__k141_35162	10225	54	Clostridium	Clostridium neonatale
B1_6_months	k141_6638	10306	B26_6_months__137838_Clostridium_neonatale__k141_16655	15147	4894	Clostridium	Clostridium neonatale
B1_6_months	k141_6638	10306	B2_1_month__137838_Clostridium_neonatale__k141_42341	2189	12442	Clostridium	Clostridium neonatale
B1_6_months	k141_6638	10306	B39_6_months__137838_Clostridium_neonatale__k141_316	9518	123	Clostridium	Clostridium neonatale
B1_6_months	k141_6638	10306	B3_6_months__137838_Clostridium_neonatale__k141_1713	9295	1	Clostridium	Clostridium neonatale
B1_6_months	k141_6833_phage141_1_22098_33_0.86	22098	B1_6_months__137838_Clostridium_neonatale__k141_6833	2	22099	Clostridium	Clostridium neonatale
B1_6_months	k141_6833_phage141_1_22098_33_0.86	22098	B39_6_months__137838_Clostridium_neonatale__k141_547	133	22165	Clostridium	Clostridium neonatale
B1_6_months	k141_6833_phage141_1_22098_33_0.86	22098	B19_6_months__137838_Clostridium_neonatale__k141_16600	21246	1	Clostridium	Clostridium neonatale
B1_6_months	k141_7468_phage213_8839_21380_12_0.65	12542	B36_6_months__1660_Schaalia_odontolytica__k141_11425	22689	35222	Schaalia	Schaalia odontolytica
B1_6_months	k141_7468_phage213_8839_21380_12_0.65	12542	B25_12_months__1660_Schaalia_odontolytica__k141_8975	12688	155	Schaalia	Schaalia odontolytica
B1_6_months	k141_7468_phage213_8839_21380_12_0.65	12542	B1_6_months__249061_uncultured_Actinomyces_sp.__k141_7468	8840	21381	Actinomyces	uncultured Actinomyces sp.
B1_6_months	k141_7468_phage213_8839_21380_12_0.65	12542	B17_6_months__249061_uncultured_Actinomyces_sp.__k141_11809	71739	59198	Actinomyces	uncultured Actinomyces sp.
B1_6_months	k141_7468_phage213_8839_21380_12_0.65	12542	B22_12_months__249061_uncultured_Actinomyces_sp.__k141_36591	57618	70148	Actinomyces	uncultured Actinomyces sp.
B1_6_months	k141_7468_phage213_8839_21380_12_0.65	12542	B6_12_months__249061_uncultured_Actinomyces_sp.__k141_9388	55936	68466	Actinomyces	uncultured Actinomyces sp.
B1_6_months	k141_7560	12708	B1_6_months__39777_Veillonella_atypica__k141_7560	1	12708	Veillonella	Veillonella atypica
B1_6_months	k141_7560	12708	B30_6_months__39777_Veillonella_atypica__k141_10713	3592	16301	Veillonella	Veillonella atypica
B1_6_months	k141_7560	12708	B25_12_months__39777_Veillonella_atypica__k141_65360	5045	17761	Veillonella	Veillonella atypica
B1_6_months	k141_7754_phage238_550_15163_20_0.74	14614	B1_6_months__729_Haemophilus_parainfluenzae__k141_7754	551	15164	Haemophilus	Haemophilus parainfluenzae
B1_6_months	k141_7890_phage249_245_33153_49_0.83	32909	B1_6_months__137838_Clostridium_neonatale__k141_7890	246	33154	Clostridium	Clostridium neonatale
B1_6_months	k141_8058	21708	B1_6_months__137838_Clostridium_neonatale__k141_8058	1	21708	Clostridium	Clostridium neonatale
B1_6_months	k141_8058	21708	B39_6_months__137838_Clostridium_neonatale__k141_42096	21707	1	Clostridium	Clostridium neonatale
B1_6_months	k141_8058	21708	B39_1_month__137838_Clostridium_neonatale__k141_39148	21707	1	Clostridium	Clostridium neonatale
B1_6_months	k141_8058	21708	B13_12_months__137838_Clostridium_neonatale__k141_54893	1	20874	Clostridium	Clostridium neonatale
B1_6_months	k141_8452_phage17_3_23585_29_0.76	23583	B39_1_month__137838_Clostridium_neonatale__k141_24317	117626	94044	Clostridium	Clostridium neonatale
B1_6_months	k141_8452_phage17_3_23585_29_0.76	23583	B1_6_months__137838_Clostridium_neonatale__k141_8452	4	23586	Clostridium	Clostridium neonatale
B1_6_months	k141_8452_phage17_3_23585_29_0.76	23583	B39_6_months__137838_Clostridium_neonatale__k141_19882	1	23548	Clostridium	Clostridium neonatale
B1_6_months	k141_8452_phage17_3_23585_29_0.76	23583	B13_12_months__137838_Clostridium_neonatale__k141_102629	1	23546	Clostridium	Clostridium neonatale
B1_6_months	k141_8452_phage17_3_23585_29_0.76	23583	B19_6_months__137838_Clostridium_neonatale__k141_56147	1	23527	Clostridium	Clostridium neonatale
B1_6_months	k141_8452_phage17_3_23585_29_0.76	23583	B3_6_months__137838_Clostridium_neonatale__k141_35351	334	23742	Clostridium	Clostridium neonatale
B1_6_months	k141_9164	31102	B1_6_months__249061_uncultured_Actinomyces_sp.__k141_9164	1	31102	Actinomyces	uncultured Actinomyces sp.
B1_6_months	k141_925_phage73_292_23927_23_0.61	23636	B3_6_months__137838_Clostridium_neonatale__k141_27481	287	23922	Clostridium	Clostridium neonatale
B1_6_months	k141_925_phage73_292_23927_23_0.61	23636	B1_6_months__137838_Clostridium_neonatale__k141_925	293	23928	Clostridium	Clostridium neonatale
B1_6_months	k141_925_phage73_292_23927_23_0.61	23636	B19_6_months__137838_Clostridium_neonatale__k141_50658	259	23894	Clostridium	Clostridium neonatale
B1_6_months	k141_925_phage73_292_23927_23_0.61	23636	B13_12_months__137838_Clostridium_neonatale__k141_110946	295	23936	Clostridium	Clostridium neonatale
B1_6_months	k141_925_phage73_292_23927_23_0.61	23636	B32_12_months__137838_Clostridium_neonatale__k141_25429	105711	129346	Clostridium	Clostridium neonatale
B1_6_months	k141_925_phage73_292_23927_23_0.61	23636	B5_12_months__137838_Clostridium_neonatale__k141_43075	36643	13014	Clostridium	Clostridium neonatale
B1_6_months	k141_925_phage73_292_23927_23_0.61	23636	B19_12_months__137838_Clostridium_neonatale__k141_87412	36685	13056	Clostridium	Clostridium neonatale
B1_6_months	k141_925_phage73_292_23927_23_0.61	23636	B15_6_months__137838_Clostridium_neonatale__k141_4039	1366	24995	Clostridium	Clostridium neonatale
B1_6_months	k141_925_phage73_292_23927_23_0.61	23636	B37_6_months__137838_Clostridium_neonatale__k141_19288	37125	13500	Clostridium	Clostridium neonatale
B1_6_months	k141_925_phage73_292_23927_23_0.61	23636	B29_6_months__137838_Clostridium_neonatale__k141_32914	1344	24969	Clostridium	Clostridium neonatale
B1_6_months	k141_925_phage73_292_23927_23_0.61	23636	B12_6_months__137838_Clostridium_neonatale__k141_4101	21513	45138	Clostridium	Clostridium neonatale
B1_6_months	k141_925_phage73_292_23927_23_0.61	23636	B30_6_months__137838_Clostridium_neonatale__k141_4499	38237	61862	Clostridium	Clostridium neonatale
B1_6_months	k141_925_phage73_292_23927_23_0.61	23636	B26_6_months__137838_Clostridium_neonatale__k141_5018	21688	45351	Clostridium	Clostridium neonatale
B1_6_months	k141_925_phage73_292_23927_23_0.61	23636	B2_1_month__137838_Clostridium_neonatale__k141_32308	85356	61693	Clostridium	Clostridium neonatale
B2_1_month	k141_10139	16222	B2_1_month__395631_Phytobacter_diazotrophicus__k141_10139	1	16222	Phytobacter	Phytobacter diazotrophicus
B2_1_month	k141_10364_phage596_4035_21129_20_0.78	17095	B26_6_months__137838_Clostridium_neonatale__k141_16696	79817	62723	Clostridium	Clostridium neonatale
B2_1_month	k141_10364_phage596_4035_21129_20_0.78	17095	B2_1_month__137838_Clostridium_neonatale__k141_10364	4036	21130	Clostridium	Clostridium neonatale
B2_1_month	k141_10364_phage596_4035_21129_20_0.78	17095	B10_6_months__137838_Clostridium_neonatale__k141_3264	11212	28130	Clostridium	Clostridium neonatale
B2_1_month	k141_10479	14146	B2_1_month__395631_Phytobacter_diazotrophicus__k141_10479	1	14146	Phytobacter	Phytobacter diazotrophicus
B2_1_month	k141_10689_phage652_151377_176510_15_0.56	25134	B41_12_months__1262839_Clostridium_sp._CAG:780__k141_67298	101940	76807	Clostridium	Clostridium sp. CAG:780
B2_1_month	k141_10692_phage656_11923_24891_11_0.6	12969	B26_6_months__137838_Clostridium_neonatale__k141_432	12001	24969	Clostridium	Clostridium neonatale
B2_1_month	k141_10692_phage656_11923_24891_11_0.6	12969	B2_1_month__137838_Clostridium_neonatale__k141_10692	11924	24892	Clostridium	Clostridium neonatale
B2_1_month	k141_10692_phage656_11923_24891_11_0.6	12969	B5_12_months__137838_Clostridium_neonatale__k141_25917	29512	16543	Clostridium	Clostridium neonatale
B2_1_month	k141_10692_phage656_11923_24891_11_0.6	12969	B32_12_months__137838_Clostridium_neonatale__k141_70670	28701	41670	Clostridium	Clostridium neonatale
B2_1_month	k141_10692_phage656_11923_24891_11_0.6	12969	B37_6_months__137838_Clostridium_neonatale__k141_29178	28657	41626	Clostridium	Clostridium neonatale
B2_1_month	k141_10692_phage656_11923_24891_11_0.6	12969	B29_6_months__137838_Clostridium_neonatale__k141_6864	48601	61570	Clostridium	Clostridium neonatale
B2_1_month	k141_10692_phage656_11923_24891_11_0.6	12969	B12_6_months__137838_Clostridium_neonatale__k141_55016	11533	24502	Clostridium	Clostridium neonatale
B2_1_month	k141_10692_phage656_11923_24891_11_0.6	12969	B10_6_months__137838_Clostridium_neonatale__k141_24355	11556	24525	Clostridium	Clostridium neonatale
B2_1_month	k141_10692_phage656_11923_24891_11_0.6	12969	B39_6_months__137838_Clostridium_neonatale__k141_6041	12111	25080	Clostridium	Clostridium neonatale
B2_1_month	k141_10692_phage656_11923_24891_11_0.6	12969	B39_1_month__137838_Clostridium_neonatale__k141_42434	11518	24487	Clostridium	Clostridium neonatale
B2_1_month	k141_10692_phage656_11923_24891_11_0.6	12969	B19_6_months__137838_Clostridium_neonatale__k141_13836	29531	16562	Clostridium	Clostridium neonatale
B2_1_month	k141_10692_phage656_11923_24891_11_0.6	12969	B13_12_months__137838_Clostridium_neonatale__k141_57839	29522	16553	Clostridium	Clostridium neonatale
B2_1_month	k141_10692_phage656_11923_24891_11_0.6	12969	B3_6_months__137838_Clostridium_neonatale__k141_4292	53589	40620	Clostridium	Clostridium neonatale
B2_1_month	k141_10692_phage656_11923_24891_11_0.6	12969	B1_6_months__137838_Clostridium_neonatale__k141_23034	106718	119687	Clostridium	Clostridium neonatale
B2_1_month	k141_10692_phage656_11923_24891_11_0.6	12969	B30_6_months__137838_Clostridium_neonatale__k141_39170	28711	41680	Clostridium	Clostridium neonatale
B2_1_month	k141_10704_1_checkv_14688-49057/62139	34370	B2_1_month__395631_Phytobacter_diazotrophicus__k141_10704	14688	49057	Phytobacter	Phytobacter diazotrophicus
B2_1_month	k141_11453_1_checkv_32661-64538/72513	31878	B2_1_month__278064_uncultured_Dialister_sp.__k141_11453	32661	64538	Dialister	uncultured Dialister sp.
B2_1_month	k141_11506	77874	B2_1_month__371601_Bacteroides_xylanisolvens__k141_11506	1	77874	Bacteroides	Bacteroides xylanisolvens
B2_1_month	k141_11694_phage329_80931_94344_15_0.6	13414	B2_1_month__1465756_Peptoniphilus_grossensis__k141_11694	80932	94345	Peptoniphilus	Peptoniphilus grossensis
B2_1_month	k141_11772_1_checkv_18295-44035/44035	25741	B2_1_month__278064_uncultured_Dialister_sp.__k141_11772	18295	44035	Dialister	uncultured Dialister sp.
B2_1_month	k141_11819	22734	B2_1_month__820_Bacteroides_uniformis__k141_11819	1	22734	Bacteroides	Bacteroides uniformis
B2_1_month	k141_11855	14724	B2_1_month__395631_Phytobacter_diazotrophicus__k141_11855	1	14724	Phytobacter	Phytobacter diazotrophicus
B2_1_month	k141_11882	19325	B2_1_month__395631_Phytobacter_diazotrophicus__k141_11882	1	19325	Phytobacter	Phytobacter diazotrophicus
B2_1_month	k141_11966	51627	B2_1_month__371601_Bacteroides_xylanisolvens__k141_11966	1	51627	Bacteroides	Bacteroides xylanisolvens
B2_1_month	k141_12123	42519	B2_1_month__137838_Clostridium_neonatale__k141_12123	1	42519	Clostridium	Clostridium neonatale
B2_1_month	k141_12224_phage516_85165_98334_11_0.54	13170	B2_1_month__1597_Lacticaseibacillus_paracasei__k141_12224	85166	98335	Lacticaseibacillus	Lacticaseibacillus paracasei
B2_1_month	k141_1263_1_checkv_119032-159457/179212	40426	B39_6_months__48296_Acinetobacter_pittii__k141_21462	134708	175133	Acinetobacter	Acinetobacter pittii
B2_1_month	k141_1263_1_checkv_119032-159457/179212	40426	B39_1_month__48296_Acinetobacter_pittii__k141_41743	135065	175490	Acinetobacter	Acinetobacter pittii
B2_1_month	k141_1263_1_checkv_119032-159457/179212	40426	B38_6_months__48296_Acinetobacter_pittii__k141_79966	24194	64619	Acinetobacter	Acinetobacter pittii
B2_1_month	k141_1263_1_checkv_119032-159457/179212	40426	B37_6_months__48296_Acinetobacter_pittii__k141_494	60051	19626	Acinetobacter	Acinetobacter pittii
B2_1_month	k141_1263_1_checkv_119032-159457/179212	40426	B35_12_months__48296_Acinetobacter_pittii__k141_11724	59370	18945	Acinetobacter	Acinetobacter pittii
B2_1_month	k141_1263_1_checkv_119032-159457/179212	40426	B32_12_months__48296_Acinetobacter_pittii__k141_36697	37199	77624	Acinetobacter	Acinetobacter pittii
B2_1_month	k141_1263_1_checkv_119032-159457/179212	40426	B31_6_months__48296_Acinetobacter_pittii__k141_2984	61486	21061	Acinetobacter	Acinetobacter pittii
B2_1_month	k141_1263_1_checkv_119032-159457/179212	40426	B31_1_month__48296_Acinetobacter_pittii__k141_1371	134467	174892	Acinetobacter	Acinetobacter pittii
B2_1_month	k141_1263_1_checkv_119032-159457/179212	40426	B27_12_months__48296_Acinetobacter_pittii__k141_43993	59367	18942	Acinetobacter	Acinetobacter pittii
B2_1_month	k141_1263_1_checkv_119032-159457/179212	40426	B24_12_months__48296_Acinetobacter_pittii__k141_14397	59371	18946	Acinetobacter	Acinetobacter pittii
B2_1_month	k141_1263_1_checkv_119032-159457/179212	40426	B5_6_months__48296_Acinetobacter_pittii__k141_2149	59371	18946	Acinetobacter	Acinetobacter pittii
B2_1_month	k141_1263_1_checkv_119032-159457/179212	40426	B2_1_month__48296_Acinetobacter_pittii__k141_1263	119032	159457	Acinetobacter	Acinetobacter pittii
B2_1_month	k141_1263_1_checkv_119032-159457/179212	40426	B2_6_months__1311774_Acinetobacter_pittii__k141_4920	64944	24519	Acinetobacter	Acinetobacter pittii
B2_1_month	k141_12707	11383	B2_1_month__68891_Streptococcus_peroris__k141_12707	1	11383	Streptococcus	Streptococcus peroris
B2_1_month	k141_13184_phage703_185883_212839_33_0.73	26957	B2_1_month__820_Bacteroides_uniformis__k141_13184	185884	212840	Bacteroides	Bacteroides uniformis
B2_1_month	k141_13298_1_checkv_1-56920/59114	56920	B25_12_months__48296_Acinetobacter_pittii__k141_8535	1	56920	Acinetobacter	Acinetobacter pittii
B2_1_month	k141_13298_1_checkv_1-56920/59114	56920	B2_1_month__48296_Acinetobacter_pittii__k141_13298	1	56920	Acinetobacter	Acinetobacter pittii
B2_1_month	k141_13298_1_checkv_1-56920/59114	56920	B31_6_months__48296_Acinetobacter_pittii__k141_17207	1	56919	Acinetobacter	Acinetobacter pittii
B2_1_month	k141_13298_1_checkv_1-56920/59114	56920	B27_12_months__48296_Acinetobacter_pittii__k141_67824	59048	2130	Acinetobacter	Acinetobacter pittii
B2_1_month	k141_13298_1_checkv_1-56920/59114	56920	B5_6_months__48296_Acinetobacter_pittii__k141_21026	1	56919	Acinetobacter	Acinetobacter pittii
B2_1_month	k141_13298_1_checkv_1-56920/59114	56920	B2_6_months__48296_Acinetobacter_pittii__k141_40867	1	56919	Acinetobacter	Acinetobacter pittii
B2_1_month	k141_13298_1_checkv_1-56920/59114	56920	B39_1_month__48296_Acinetobacter_pittii__k141_5767	1	56906	Acinetobacter	Acinetobacter pittii
B2_1_month	k141_13298_1_checkv_1-56920/59114	56920	B24_12_months__48296_Acinetobacter_pittii__k141_144104	1	56906	Acinetobacter	Acinetobacter pittii
B2_1_month	k141_13298_1_checkv_1-56920/59114	56920	B10_6_months__48296_Acinetobacter_pittii__k141_12680	1	56879	Acinetobacter	Acinetobacter pittii
B2_1_month	k141_13298_1_checkv_1-56920/59114	56920	B35_12_months__48296_Acinetobacter_pittii__k141_42438	1	56861	Acinetobacter	Acinetobacter pittii
B2_1_month	k141_13298_1_checkv_1-56920/59114	56920	B38_6_months__48296_Acinetobacter_pittii__k141_13505	58356	1512	Acinetobacter	Acinetobacter pittii
B2_1_month	k141_13913	35518	B2_1_month__28116_Bacteroides_ovatus__k141_13913	1	35518	Bacteroides	Bacteroides ovatus
B2_1_month	k141_14391_1_checkv_1-14446/21017	14446	B2_6_months__1280_Staphylococcus_aureus__k141_67648	21099	6654	Staphylococcus	Staphylococcus aureus
B2_1_month	k141_14391_1_checkv_1-14446/21017	14446	B2_1_month__1280_Staphylococcus_aureus__k141_14391	1	14446	Staphylococcus	Staphylococcus aureus
B2_1_month	k141_14573_phage530_91901_129854_43_0.74	37954	B2_1_month__1502_Clostridium_perfringens__k141_14573	91902	129855	Clostridium	Clostridium perfringens
